Date,Product ID,Name,Amount,Size Value,Size Unit,Price (BDT),Old Price (BDT),Discount (%),SKU,Vendor,Category,Scraped Category,Units Sold,Rating,URL
2026-09-11,100356,Nestle KitKat 28.3 ±3gm,3 g,3.0,g,65.0,,,DSP02984,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/nestle-kitkat-283-3gm
2026-09-11,100357,Snickers 12gm (B3G1 Free),12 g,12.0,g,120.0,,,DSP02985,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/snickers-14gm
2026-09-11,100358,Nestle Munch 8.9gm (B3G1 Free),8.9 g,8.9,g,80.0,,,DSP02986,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/nestle-munch-101gm
2026-09-11,100359,Nestle Kitkat 11.9gm (B3 G1),11.9 g,11.9,g,110.0,,,DSP02987,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/nestle-kitkat-128gm
2026-09-11,100360,Nestle Kitkat 7gm (B3 G1),7 g,7.0,g,75.0,,,DSP02988,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/nestle-kitkat-7gm
2026-09-11,100361,Gandour Safari 12±2gm (B3 G1),2 g,2.0,g,80.0,,,DSP02989,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/gandour-safari-122g
2026-09-11,100363,Amul Dark Chocolate 150gm (B2G1),150 g,150.0,g,640.0,,,DSP02991,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/amul-dark-chocolate-150g-dsp02991
2026-09-11,100364,Amul Dark Chocolate 40gm (B3G1 Free),40 g,40.0,g,480.0,,,DSP02992,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/amul-dark-chocolate-40gm
2026-09-11,100365,SNICKERS 22gm (B3G1 Free),22 g,22.0,g,250.0,,,DSP02993,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/snickers-25gm
2026-09-11,100366,KITKAT 2 Finger (5Tk Off )3 X 17.7gm,17.7 g,17.7,g,175.0,,,DSP02994,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/kitkat-2-finger-3-x-205gm
2026-09-11,100367,KITKAT 4 Finger (10Tk Off )2 X 36.5gm,36.5 g,36.5,g,220.0,,,DSP02995,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/kitkat-4-finger-2-x-415gm
2026-09-11,100368,Rapinda Hazelnut Diamond Box 300gm,300 g,300.0,g,575.0,,,DSP02996,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/rapinda-hazelnut-diamond-box-300gm
2026-09-11,1006587,Zeroget 100 PCS,100 pcs,100.0,pcs,125.0,,,BBY1006587,Best Buy,salt-sugar,salt-sugar,,0.0,https://othoba.com/zeroget-100-pcs-4
2026-09-11,1007084,PRAN Aromatic Chinigura Premium Rice 1Kg  (Limited Stock),1 kg,1.0,kg,190.0,,,BMR1007084,Bango Millers Ltd.,daily-cooking,daily-cooking,,0.0,https://othoba.com/pran-aromatic-chinigura-premium-rice-1kg-limited-stock
2026-09-11,1011809,Fresh Milk Tea 3 in 1,,,,10.0,15.0,33.33,MGIN1011809,Meghna Group of Industries,daily-cooking,daily-cooking,53.0,0.0,https://othoba.com/fresh-milk-tea-3-in-1
2026-09-11,101409,Jhatpot Chicken Momo 250gm,250 g,250.0,g,250.0,,,DSP02997,Daily Shopping,breakfast-products,breakfast-products,,5.0,https://othoba.com/jhatpot-chicken-momo-250gm
2026-09-11,102275,Beef Keema (Premium) 1 Kg,1 kg,1.0,kg,899.0,,,DSP02998,Daily Shopping,meat-fish,meat-fish,,5.0,https://othoba.com/beef-keema-premium-1kg
2026-09-11,102749,Koral Fish (কোরাল মাছ) 2.5 kg (100gm±) Per Pc Before Cutting,100 g,100.0,g,3392.0,,,DSP02999,Daily Shopping,meat-fish,meat-fish,,5.0,https://othoba.com/koral-fish-2kg
2026-09-11,102781,Basa Fish Fillets 1kg,1 kg,1.0,kg,500.0,,,DSP03000,Daily Shopping,meat-fish,meat-fish,,5.0,https://othoba.com/basa-fish-fillets-1kg
2026-09-11,1033766,Almarai Creamy Taste Spreadable Cheese 500g Jar – Premium Cheese Spread,500 g,500.0,g,2049.0,2355.0,12.99,MAXS1033766,Maxora shop,cheese-3,cheese-3,49.0,0.0,https://othoba.com/almarai-creamy-taste-spreadable-cheese-500g-jar-premium-cheese-spread-maxora-shop-1033766
2026-09-11,103393,Dates (Khejur) Jahidi Loose/kg,,,,320.0,,,DSP03002,Daily Shopping,fruits-vegetable,fruits-vegetable,,5.0,https://othoba.com/jahidi-dates-khejur-loose-500gm
2026-09-11,1034289,Pringles Saucy BBQ (USA) - 157GM (3 Pcs),3 pcs,3.0,pcs,1908.0,,,BEZC1034289,BEAUTY ZONE CTG,chips,chips,36.0,0.0,https://othoba.com/pringles-saucy-bbq-usa-157gm-3-pcs-beauty-zone-ctg-1034289
2026-09-11,1034290,Pringles  _Original_ Potato - Chips 147gm (USA) - 3 PCS,3 pcs,3.0,pcs,1050.0,,,BEZC1034290,BEAUTY ZONE CTG,chips,chips,24.0,0.0,https://othoba.com/pringles-_original_-potato-chips-147gm-usa-3-pcs-beauty-zone-ctg-1034290
2026-09-11,1034307,Amul_Pasteurized Butter ((indian)- 200gm,200 g,200.0,g,290.0,,,BEZC1034307,BEAUTY ZONE CTG,butter-3,butter-3,29.0,0.0,https://othoba.com/amul_pasteurized-butter-indian-200gm-beauty-zone-ctg-1034307
2026-09-11,1034317,Pringles Saucy Bbq 158Gm (U.S.A) (3 Pcs),3 pcs,3.0,pcs,1095.0,,,BEZC1034317,BEAUTY ZONE CTG,chips,chips,39.0,0.0,https://othoba.com/pringles-saucy-bbq-158gm-usa-3-pcs-beauty-zone-ctg-1034317
2026-09-11,1034326,Pringles Saucy Bbq 158Gm (U.S.A) - 1 Pcs,1 pcs,1.0,pcs,385.0,,,BEZC1034326,BEAUTY ZONE CTG,chips,chips,22.0,0.0,https://othoba.com/pringles-saucy-bbq-158gm-usa-1-pcs-beauty-zone-ctg-1034326
2026-09-11,1034358,KENT BORINGER CREAM OF CHICKEN SOUP (TUREY) - 71 GM,71 g,71.0,g,185.0,,,BEZC1034358,BEAUTY ZONE CTG,soup-2,soup-2,43.0,0.0,https://othoba.com/kent-boringer-cream-of-chicken-soup-turey-71-gm-beauty-zone-ctg-1034358
2026-09-11,1034359,KENT BORINGER CREAM OF MUSHROOM SOUP (TUREY) - 71 GM,71 g,71.0,g,196.0,,,BEZC1034359,BEAUTY ZONE CTG,soup-2,soup-2,49.0,0.0,https://othoba.com/kent-boringer-cream-of-mushroom-soup-turey-71-gm-beauty-zone-ctg-1034359
2026-09-11,1034369,LADY ANNA INSTANT SOUP CREAM OF CHICKEN (THAILAND) - 3PACK*22GM NET WEIGHT 66GM,66 g,66.0,g,226.0,,,BEZC1034369,BEAUTY ZONE CTG,soup-2,soup-2,55.0,0.0,https://othoba.com/lady-anna-instant-soup-cream-of-chicken-thailand-3pack22gm-net-weight-66gm-beauty-zone-ctg-1034369
2026-09-11,1034370,LADY ANNA INSTANT SOUP CREAM OF THAI TOM YUM (THAILAND) - 3PACK*22GM NET WEIGHT 66GM,66 g,66.0,g,245.0,,,BEZC1034370,BEAUTY ZONE CTG,soup-2,soup-2,7.0,0.0,https://othoba.com/lady-anna-instant-soup-cream-of-thai-tom-yum-thailand-3pack22gm-net-weight-66gm-beauty-zone-ctg-1034370
2026-09-11,1034371,LADY ANNA INSTANT SOUP CREAM OF VEGETABLE (THAILAND) - 3PACK*22GM NET WEIGHT 66GM,66 g,66.0,g,245.0,,,BEZC1034371,BEAUTY ZONE CTG,soup-2,soup-2,13.0,0.0,https://othoba.com/lady-anna-instant-soup-cream-of-vegetable-thailand-3pack22gm-net-weight-66gm-beauty-zone-ctg-1034371
2026-09-11,1034372,V.NATURAL SOY MILK WITH CHOCOLATE (THAILAND) - 300ML,300 ml,300.0,ml,316.0,,,BEZC1034372,BEAUTY ZONE CTG,milk-3,milk-3,14.0,0.0,https://othoba.com/vnatural-soy-milk-with-chocolate-thailand-300ml-beauty-zone-ctg-1034372
2026-09-11,1034373,KRAFT CHEDDAR CHEESE (BAHRAIN)  - 190 GRAM,190 g,190.0,g,578.0,,,BEZC1034373,BEAUTY ZONE CTG,cheese-3,cheese-3,19.0,0.0,https://othoba.com/kraft-cheddar-cheese-bahrain-190-gram-beauty-zone-ctg-1034373
2026-09-11,1034379,Pringles Sour Cream & Onion158Gm (U.S.A) - 1 Pcs,1 pcs,1.0,pcs,385.0,,,BEZC1034379,BEAUTY ZONE CTG,chips,chips,32.0,0.0,https://othoba.com/pringles-sour-cream-onion158gm-usa-1-pcs-beauty-zone-ctg-1034379
2026-09-11,1034380,Pringles Sour Cream & Onion158Gm (U.S.A) - 3 Pcs,3 pcs,3.0,pcs,1095.0,,,BEZC1034380,BEAUTY ZONE CTG,chips,chips,10.0,0.0,https://othoba.com/pringles-sour-cream-onion158gm-usa-3-pcs-beauty-zone-ctg-1034380
2026-09-11,1034382,V.NATURAL SOY MILK WITH VANILLA (THAILAND) - 300ML,300 ml,300.0,ml,290.0,,,BEZC1034382,BEAUTY ZONE CTG,milk-3,milk-3,32.0,0.0,https://othoba.com/vnatural-soy-milk-with-vanilla-thailand-300ml-beauty-zone-ctg-1034382
2026-09-11,1034393,THAI FOOD HOT TOMATO SAUCE - 295GM,295 g,295.0,g,90.0,,,BEZC1034393,BEAUTY ZONE CTG,sauces,sauces,40.0,0.0,https://othoba.com/thai-food-hot-tomato-sauce-295gm-beauty-zone-ctg-1034393
2026-09-11,1034396,Pringles Pizza 158Gm (U.S.A) - 1Pcs,1 pcs,1.0,pcs,385.0,,,BEZC1034396,BEAUTY ZONE CTG,chips,chips,15.0,0.0,https://othoba.com/pringles-pizza-158gm-usa-1pcs-beauty-zone-ctg-1034396
2026-09-11,1034397,Pringles Hot & Spicy 165Gm (U.S.A) - 1Pcs,1 pcs,1.0,pcs,385.0,,,BEZC1034397,BEAUTY ZONE CTG,chips,chips,45.0,0.0,https://othoba.com/pringles-hot-spicy-165gm-usa-1pcs-beauty-zone-ctg-1034397
2026-09-11,1034398,Pringles Salt & Vinegar 158Gm (U.S.A) - 1Pcs,1 pcs,1.0,pcs,357.0,,,BEZC1034398,BEAUTY ZONE CTG,chips,chips,37.0,0.0,https://othoba.com/pringles-salt-vinegar-158gm-usa-1pcs-beauty-zone-ctg-1034398
2026-09-11,1034399,Pringles Cheddar Cheese 158Gm (U.S.A) - 1Pcs,1 pcs,1.0,pcs,335.0,,,BEZC1034399,BEAUTY ZONE CTG,chips,chips,17.0,0.0,https://othoba.com/pringles-cheddar-cheese-158gm-usa-1pcs-beauty-zone-ctg-1034399
2026-09-11,1034403,Pringles Cheesy Cheese 158Gm (U.S.A) - 1Pcs,1 pcs,1.0,pcs,357.0,,,BEZC1034403,BEAUTY ZONE CTG,chips,chips,15.0,0.0,https://othoba.com/pringles-cheesy-cheese-158gm-usa-1pcs-beauty-zone-ctg-1034403
2026-09-11,1034404,Pringles Ketchup 165Gm (U.S.A) - 1Pcs,1 pcs,1.0,pcs,357.0,,,BEZC1034404,BEAUTY ZONE CTG,chips,chips,38.0,0.0,https://othoba.com/pringles-ketchup-165gm-usa-1pcs-beauty-zone-ctg-1034404
2026-09-11,1034406,Pringles Sour Cream & Onion 40Gm (U.S.A) - 1Pcs,1 pcs,1.0,pcs,175.0,,,BEZC1034406,BEAUTY ZONE CTG,chips,chips,17.0,0.0,https://othoba.com/pringles-sour-cream-onion-40gm-usa-1pcs-beauty-zone-ctg-1034406
2026-09-11,1034407,Pringles BBQ 40Gm (U.S.A) - 1Pcs,1 pcs,1.0,pcs,175.0,,,BEZC1034407,BEAUTY ZONE CTG,chips,chips,52.0,0.0,https://othoba.com/pringles-bbq-40gm-usa-1pcs-beauty-zone-ctg-1034407
2026-09-11,1034408,Pringles Original_ 40Gm (U.S.A) - 1Pcs,1 pcs,1.0,pcs,175.0,,,BEZC1034408,BEAUTY ZONE CTG,chips,chips,20.0,0.0,https://othoba.com/pringles-original_-40gm-usa-1pcs-beauty-zone-ctg-1034408
2026-09-11,1034409,Pringles Cheddar & Sour Cream 158Gm (U.S.A) - 1Pcs,1 pcs,1.0,pcs,385.0,,,BEZC1034409,BEAUTY ZONE CTG,chips,chips,48.0,0.0,https://othoba.com/pringles-cheddar-sour-cream-158gm-usa-1pcs-beauty-zone-ctg-1034409
2026-09-11,1034410,Pringles Ranch158Gm (U.S.A) - 1Pcs,1 pcs,1.0,pcs,357.0,,,BEZC1034410,BEAUTY ZONE CTG,chips,chips,54.0,0.0,https://othoba.com/pringles-ranch158gm-usa-1pcs-beauty-zone-ctg-1034410
2026-09-11,1034411,Pringles  _Original_ Potato - Chips 147gm (USA) - 1 PCS,1 pcs,1.0,pcs,357.0,,,BEZC1034411,BEAUTY ZONE CTG,chips,chips,50.0,0.0,https://othoba.com/pringles-_original_-potato-chips-147gm-usa-1-pcs-beauty-zone-ctg-1034411
2026-09-11,1034412,Pringles BBQ/Original/Sour Cream & Onion (U.S.A) 3 Pcs,3 pcs,3.0,pcs,1095.0,,,BEZC1034412,BEAUTY ZONE CTG,chips,chips,12.0,0.0,https://othoba.com/pringles-bbqoriginalsour-cream-onion-usa-3-pcs-beauty-zone-ctg-1034412
2026-09-11,1034420,Biscuit Oreo 43.7 grm 12 pcs pack (india),12 pcs,12.0,pcs,345.0,,,BEZC1034420,BEAUTY ZONE CTG,biscuites-toast,biscuites-toast,47.0,0.0,https://othoba.com/biscuit-oreo-437-grm-12-pcs-pack-india-beauty-zone-ctg-1034420
2026-09-11,1034428,Pringles Paprika 158Gm (U.S.A) - 1Pcs,1 pcs,1.0,pcs,357.0,,,BEZC1034428,BEAUTY ZONE CTG,chips,chips,16.0,0.0,https://othoba.com/pringles-paprika-158gm-usa-1pcs-beauty-zone-ctg-1034428
2026-09-11,1034429,Pringles Sizzln Apicy BBQ Flavour  158Gm (U.S.A) - 1Pcs,1 pcs,1.0,pcs,357.0,,,BEZC1034429,BEAUTY ZONE CTG,chips,chips,30.0,0.0,https://othoba.com/pringles-sizzln-apicy-bbq-flavour-158gm-usa-1pcs-beauty-zone-ctg-1034429
2026-09-11,1034432,DEWBERRY SANDWICH COOKIES WITH CREAM AND BLUEBERRY FLAVORED (THAILAND) -324GM 12PCS PACK,12 pcs,12.0,pcs,1025.0,,,BEZC1034432,BEAUTY ZONE CTG,biscuites-toast,biscuites-toast,53.0,0.0,https://othoba.com/dewberry-sandwich-cookies-with-cream-and-blueberry-flavored-thailand-324gm-12pcs-pack-beauty-zone-ctg-1034432
2026-09-11,1034433,DEWBERRY SANDWICH COOKIES WITH CREAM AND STRAWBERRY FLAVORED (THAILAND) -324GM 12PCS PACK,12 pcs,12.0,pcs,1025.0,,,BEZC1034433,BEAUTY ZONE CTG,biscuites-toast,biscuites-toast,46.0,0.0,https://othoba.com/dewberry-sandwich-cookies-with-cream-and-strawberry-flavored-thailand-324gm-12pcs-pack-beauty-zone-ctg-1034433
2026-09-11,1034439,OREO MINI CUP (STRAWBERRY) Indonesia - 61.3GM,61.3 g,61.3,g,213.0,,,BEZC1034439,BEAUTY ZONE CTG,biscuites-toast,biscuites-toast,48.0,0.0,https://othoba.com/oreo-mini-cup-strawberry-indonesia-613gm-beauty-zone-ctg-1034439
2026-09-11,1034440,Parle Hide & Seek Black Bourbon Vanilla Biscuit - 100GM,100 g,100.0,g,195.0,,,BEZC1034440,BEAUTY ZONE CTG,biscuites-toast,biscuites-toast,19.0,0.0,https://othoba.com/parle-hide-seek-black-bourbon-vanilla-biscuit-100gm-beauty-zone-ctg-1034440
2026-09-11,1034441,OREO MINI CUP (CHOCOLATE) Indonesia - 61.3GM,61.3 g,61.3,g,195.0,,,BEZC1034441,BEAUTY ZONE CTG,biscuites-toast,biscuites-toast,8.0,0.0,https://othoba.com/oreo-mini-cup-chocolate-indonesia-613gm-beauty-zone-ctg-1034441
2026-09-11,1034442,Parle Hide And Seek Black Bourbon Choco Creme Sandwich Biscuits (INDIAN)- 100GM,100 g,100.0,g,165.0,,,BEZC1034442,BEAUTY ZONE CTG,biscuites-toast,biscuites-toast,50.0,0.0,https://othoba.com/parle-hide-and-seek-black-bourbon-choco-creme-sandwich-biscuits-indian-100gm-beauty-zone-ctg-1034442
2026-09-11,1034448,Monorama Pure Ghee (Original_No.01 Indian Ghee) -  500ML,500 ml,500.0,ml,1280.0,,,BEZC1034448,BEAUTY ZONE CTG,ghee-3,ghee-3,35.0,0.0,https://othoba.com/monorama-pure-ghee-original_no01-indian-ghee-500ml-beauty-zone-ctg-1034448
2026-09-11,1034449,Monorama Pure Ghee (Original_No.01 Indian Ghee) -  1LTR,1 l,1.0,l,2600.0,,,BEZC1034449,BEAUTY ZONE CTG,ghee-3,ghee-3,27.0,0.0,https://othoba.com/monorama-pure-ghee-original_no01-indian-ghee-1ltr-beauty-zone-ctg-1034449
2026-09-11,1034467,LAYS STAX ORIGINAL (MALAYSIA) - 135GM,135 g,135.0,g,452.0,,,BEZC1034467,BEAUTY ZONE CTG,chips,chips,44.0,0.0,https://othoba.com/lays-stax-original-malaysia-135gm-beauty-zone-ctg-1034467
2026-09-11,1034468,LAYS STAX ORIGINAL (MALAYSIA) - 135GM,135 g,135.0,g,452.0,,,BEZC1034468,BEAUTY ZONE CTG,chips,chips,20.0,0.0,https://othoba.com/lays-stax-original-malaysia-135gm-beauty-zone-ctg-1034468
2026-09-11,1034471,LAYS STAX SOUR CREAM & ONION (MALAYSIA) - 135GM,135 g,135.0,g,452.0,,,BEZC1034471,BEAUTY ZONE CTG,chips,chips,54.0,0.0,https://othoba.com/lays-stax-sour-cream-onion-malaysia-135gm-beauty-zone-ctg-1034471
2026-09-11,1034472,ASEEL PURE BUTTER (U.A.E) - 800GM,800 g,800.0,g,2496.0,,,BEZC1034472,BEAUTY ZONE CTG,butter-3,butter-3,44.0,0.0,https://othoba.com/aseel-pure-butter-uae-800gm-beauty-zone-ctg-1034472
2026-09-11,1034520,Almarai Triangle 8 Cheese,,,,425.0,,,BEZC1034520,BEAUTY ZONE CTG,cheese-3,cheese-3,11.0,0.0,https://othoba.com/almarai-triangle-8-cheese-beauty-zone-ctg-1034520
2026-09-11,1034522,Slice Cheese Melbourne 12 Slices Australia - 200 gm,200 g,200.0,g,687.0,,,BEZC1034522,BEAUTY ZONE CTG,cheese-3,cheese-3,17.0,0.0,https://othoba.com/slice-cheese-melbourne-12-slices-australia-200-gm-beauty-zone-ctg-1034522
2026-09-11,1034535,COWHEAD INSTANT MILK POWDER - 2.5KG,2.5 kg,2.5,kg,6322.0,,,BEZC1034535,BEAUTY ZONE CTG,milk-3,milk-3,41.0,0.0,https://othoba.com/cowhead-instant-milk-powder-25kg-beauty-zone-ctg-1034535
2026-09-11,1034536,COWHEAD DANISH BUTTER COOKIKES (MALAYSIA) - 150GM,150 g,150.0,g,752.0,,,BEZC1034536,BEAUTY ZONE CTG,biscuites-toast,biscuites-toast,37.0,0.0,https://othoba.com/cowhead-danish-butter-cookikes-malaysia-150gm-beauty-zone-ctg-1034536
2026-09-11,1034537,COWHEAD DANISH BUTTER COOKIKES (MALAYSIA) - 400GM,400 g,400.0,g,1733.0,,,BEZC1034537,BEAUTY ZONE CTG,biscuites-toast,biscuites-toast,8.0,0.0,https://othoba.com/cowhead-danish-butter-cookikes-malaysia-400gm-beauty-zone-ctg-1034537
2026-09-11,1034538,COWHEAD INSTANT MILK POWDER - 900GM,900 g,900.0,g,2834.0,,,BEZC1034538,BEAUTY ZONE CTG,milk-3,milk-3,9.0,0.0,https://othoba.com/cowhead-instant-milk-powder-900gm-beauty-zone-ctg-1034538
2026-09-11,1034613,TWINFISH CHOCOLATE FLAVOUR OAT CHOCO (Imported) -180GM,180 g,180.0,g,398.0,,,BEZC1034613,BEAUTY ZONE CTG,cereal,cereal,53.0,0.0,https://othoba.com/twinfish-chocolate-flavour-oat-choco-imported-180gm-beauty-zone-ctg-1034613
2026-09-11,1034622,Samyang Hot Ramen Sauce Carbonara Flavor (Korean) 200gm,200 g,200.0,g,861.0,,,BEZC1034622,BEAUTY ZONE CTG,sauces,sauces,55.0,0.0,https://othoba.com/samyang-hot-ramen-sauce-carbonara-flavor-korean-200gm-beauty-zone-ctg-1034622
2026-09-11,1034623,Samyang Buldak Highly Spicy Red Ramen Sauce Flavor (Korean) 200gm,200 g,200.0,g,861.0,,,BEZC1034623,BEAUTY ZONE CTG,sauces,sauces,48.0,0.0,https://othoba.com/samyang-buldak-highly-spicy-red-ramen-sauce-flavor-korean-200gm-beauty-zone-ctg-1034623
2026-09-11,1034624,Samyang Hot Chicken Buldak Black Ramen Sauce Flavor (Korean) 200gm,200 g,200.0,g,861.0,,,BEZC1034624,BEAUTY ZONE CTG,sauces,sauces,48.0,0.0,https://othoba.com/samyang-hot-chicken-buldak-black-ramen-sauce-flavor-korean-200gm-beauty-zone-ctg-1034624
2026-09-11,1034653,"Al Mudhish Milk Powder Instant Full Cream, 2.5 Kg",2.5 kg,2.5,kg,6104.0,,,BEZC1034653,BEAUTY ZONE CTG,milk-3,milk-3,9.0,0.0,https://othoba.com/al-mudhish-milk-powder-instant-full-cream-25-kg-beauty-zone-ctg-1034653
2026-09-11,1034655,Almarai Milk Powder (U.A.E)- 2.25Kg,2.25 kg,2.25,kg,6104.0,,,BEZC1034655,BEAUTY ZONE CTG,milk-3,milk-3,19.0,0.0,https://othoba.com/almarai-milk-powder-uae-225kg-beauty-zone-ctg-1034655
2026-09-11,1034656,AL MUDHISH MILK POWDER - 900GM,900 g,900.0,g,1842.0,,,BEZC1034656,BEAUTY ZONE CTG,milk-3,milk-3,19.0,0.0,https://othoba.com/al-mudhish-milk-powder-900gm-beauty-zone-ctg-1034656
2026-09-11,1034701,Gochujang Korean Hot Pepper Paste / Mongolian Colorful Rice Gochujang (500g),500 g,500.0,g,872.0,,,BEZC1034701,BEAUTY ZONE CTG,sauces,sauces,8.0,0.0,https://othoba.com/gochujang-korean-hot-pepper-paste-mongolian-colorful-rice-gochujang-500g-beauty-zone-ctg-1034701
2026-09-11,1034702,Amul Cow Ghee - 1ltr,1 l,1.0,l,2943.0,,,BEZC1034702,BEAUTY ZONE CTG,ghee-3,ghee-3,45.0,0.0,https://othoba.com/amul-cow-ghee-1ltr-beauty-zone-ctg-1034702
2026-09-11,1034704,Amul Pure Ghee  - 1ltr,1 l,1.0,l,2943.0,,,BEZC1034704,BEAUTY ZONE CTG,ghee-3,ghee-3,13.0,0.0,https://othoba.com/amul-pure-ghee-1ltr-beauty-zone-ctg-1034704
2026-09-11,1034718,Oreo Any Flavour Cream Chocolate Biscuit - Pack Of 12 (43.2gm Each),43.2 g,43.2,g,523.0,,,BEZC1034718,BEAUTY ZONE CTG,biscuites-toast,biscuites-toast,29.0,0.0,https://othoba.com/oreo-any-flavour-cream-chocolate-biscuit-pack-of-12-432gm-each-beauty-zone-ctg-1034718
2026-09-11,1036936,Beef Kalabhuna Shingara,,,,70.0,,,GLP1036936,Golpo,local-snacks,local-snacks,,0.0,https://othoba.com/beef-kalabhuna-shingara
2026-09-11,103902,Red Snapper Fish (রেড স্ন্যাপার মাছ) 1.7 kg (50gm±) Per Pc Before Cutting,50 g,50.0,g,1593.0,,,DSP03003,Daily Shopping,meat-fish,meat-fish,,5.0,https://othoba.com/red-snapper-fish-1kg
2026-09-11,1041312,Cultured Cream Ghee 250gm,250 g,250.0,g,520.0,,,MDMY1041312,Modhumoy,ghee-3,ghee-3,25.0,0.0,https://othoba.com/cultured-cream-ghee-250gm-modhumoy-1041312
2026-09-11,1041314,Cultured Cream Ghee 500gm,500 g,500.0,g,1000.0,,,MDMY1041314,Modhumoy,ghee-3,ghee-3,13.0,0.0,https://othoba.com/cultured-cream-ghee-500gm-modhumoy-1041314
2026-09-11,1041315,Cultured Cream Ghee 1 KG,1 kg,1.0,kg,2000.0,,,MDMY1041315,Modhumoy,ghee-3,ghee-3,19.0,0.0,https://othoba.com/cultured-cream-ghee-1-kg-modhumoy-1041315
2026-09-11,1041316,Cultured Cream Ghee 2 KG,2 kg,2.0,kg,3950.0,,,MDMY1041316,Modhumoy,ghee-3,ghee-3,28.0,0.0,https://othoba.com/cultured-cream-ghee-2-kg-modhumoy-1041316
2026-09-11,1041317,Pure Cow Ghee 250gm,250 g,250.0,g,440.0,,,MDMY1041317,Modhumoy,ghee-3,ghee-3,40.0,0.0,https://othoba.com/pure-cow-ghee-250gm-modhumoy-1041317
2026-09-11,1041318,Pure Cow Ghee 500gm,500 g,500.0,g,850.0,,,MDMY1041318,Modhumoy,ghee-3,ghee-3,16.0,0.0,https://othoba.com/pure-cow-ghee-500gm-modhumoy-1041318
2026-09-11,1041319,Pure Cow Ghee 1 KG,1 kg,1.0,kg,1600.0,,,MDMY1041319,Modhumoy,ghee-3,ghee-3,20.0,0.0,https://othoba.com/pure-cow-ghee-1-kg-modhumoy-1041319
2026-09-11,1041320,Pure Cow Ghee 2 KG,2 kg,2.0,kg,3100.0,,,MDMY1041320,Modhumoy,ghee-3,ghee-3,27.0,0.0,https://othoba.com/pure-cow-ghee-2-kg-modhumoy-1041320
2026-09-11,1042334,Premium Ready to Fry Fuchka - 500gm,500 g,500.0,g,282.0,299.0,5.69,SIMT1042334,Simli Mart,chips,chips,19.0,0.0,https://othoba.com/premium-ready-to-fry-fuchka-500gm-simli-mart-1042334
2026-09-11,1042335,Premium Ready to Fry Fuchka - 1kg,1 kg,1.0,kg,444.0,499.0,11.02,SIMT1042335,Simli Mart,chips,chips,44.0,0.0,https://othoba.com/premium-ready-to-fry-fuchka-1kg-simli-mart-1042335
2026-09-11,1042336,Premium Ready to Fry Fuchka - 250gm,250 g,250.0,g,132.0,190.0,30.53,SIMT1042336,Simli Mart,chips,chips,50.0,0.0,https://othoba.com/premium-ready-to-fry-fuchka-250gm-simli-mart-1042336
2026-09-11,104874,Mr. Noodles 60gm Magic Masala (Bowl),60 g,60.0,g,45.0,,,DSP03005,Daily Shopping,noodles,noodles,,5.0,https://othoba.com/mr-noodles-60gm-magic-masala-bowl
2026-09-11,1050534,Nawar Margarine Sunflower 500gm,500 g,500.0,g,578.0,650.0,11.08,MSES1050534,Manhamu Eshop,butter-3,butter-3,52.0,0.0,https://othoba.com/nawar-margarine-sunflower-500gm-manhamu-eshop-1050534
2026-09-11,1050544,Amul Butter- 200 g Tub,200 g,200.0,g,312.0,350.0,10.86,MSES1050544,Manhamu Eshop,butter-3,butter-3,52.0,0.0,https://othoba.com/amul-butter-200-g-tub-manhamu-eshop-1050544
2026-09-11,1051144,প্রিমিয়াম খাঁটি গাওয়া ঘি 250 GM,250 g,250.0,g,466.0,500.0,6.8,BMRT1051144,Business Mart,ghee-3,ghee-3,8.0,0.0,https://othoba.com/%E0%A6%AA%E0%A6%B0%E0%A6%AE%E0%A7%9F%E0%A6%AE-%E0%A6%96%E0%A6%9F-%E0%A6%97%E0%A6%93%E0%A7%9F-%E0%A6%98-250-gm-business-mart-1051144
2026-09-11,1051145,প্রিমিয়াম খাঁটি গাওয়া ঘি (৫০০ গ্রাম),,,,930.0,1000.0,7.0,BMRT1051145,Business Mart,ghee-3,ghee-3,32.0,0.0,https://othoba.com/%E0%A6%AA%E0%A6%B0%E0%A6%AE%E0%A6%AF%E0%A6%AE-%E0%A6%96%E0%A6%9F-%E0%A6%97%E0%A6%93%E0%A6%AF-%E0%A6%98-%E0%A7%AB%E0%A7%A6%E0%A7%A6-%E0%A6%97%E0%A6%B0%E0%A6%AE-business-mart-1051145
